filename,category,caption
nm0004988_rm762101504_1977-11-24_2006.jpg,Colin_Hanks,"The person in the image has short, dark hair and is wearing a light-colored shirt. They appear to be looking slightly to the side with a neutral expression on their face."
nm0004988_rm2616040192_1977-11-24_2006.jpg,Colin_Hanks,"The person in the image has a neutral facial expression, wearing glasses, and has a clean-shaven face with a slight stubble."
nm0004988_rm1144441600_1977-11-24_2014.jpg,Colin_Hanks,"The person in the image has a concerned expression, with furrowed brows and a slight frown, and is wearing makeup."
nm0004988_rm1212926208_1977-11-24_2014.jpg,Colin_Hanks,The person in the image has short hair and is wearing makeup. They appear to be looking slightly to the side with a neutral expression.
nm0004988_rm2240383744_1977-11-24_2008.jpg,Colin_Hanks,"The person in the image has a joyful expression, with a wide smile and bright eyes, and is wearing makeup that enhances their features."
nm0004988_rm2961804032_1977-11-24_2008.jpg,Colin_Hanks,"The person in the image has a neutral facial expression, with a slight hint of a smile. They appear to be male, with short hair and no visible makeup. There are no distinctive features or actions that stand out in the image."
nm0004988_rm2131070720_1977-11-24_2010.jpg,Colin_Hanks,"The person in the image has a neutral facial expression, with a slight hint of a smile. They have short, dark hair and are wearing a suit. The background is a solid, dark color."
nm0004988_rm2819227392_1977-11-24_2015.jpg,Colin_Hanks,"The person in the image has a neutral facial expression, with a slight tilt of the head, and is wearing makeup. They have distinctive features including a prominent nose and a unique hairstyle."
nm0004988_rm2345441280_1977-11-24_2008.jpg,Colin_Hanks,"The person in the image has a neutral facial expression, with a slight frown, and is wearing makeup. They have short hair and are wearing glasses."
nm0004988_rm2257160960_1977-11-24_2008.jpg,Colin_Hanks,"The person in the image has a neutral facial expression, with short hair and is wearing makeup."
nm0004988_rm2328664064_1977-11-24_2008.jpg,Colin_Hanks,"The person in the image has a neutral facial expression, with short hair and a slight smile. They appear to be male, with no visible makeup or distinctive features."
nm0004988_rm566793216_1977-11-24_2008.jpg,Colin_Hanks,"The person in the image has a joyful expression, with a wide smile and bright eyes, and is wearing makeup that enhances their features."
nm0771414_rm3659126272_1982-7-30_2014.jpg,Martin_Starr,"The person in the image has a beard and is wearing glasses, with a slight smile on their face."
nm0000678_rm2097781504_1954-6-19_2005.jpg,Kathleen_Turner,"The person in the image has a joyful expression, with a wide smile and bright eyes, and is wearing makeup that includes red lipstick and possibly eye shadow."
